  0.0000000e+000  1.0000000e+000
  7.1428571e-004  9.7327386e-001
  1.4285714e-003  9.6220346e-001
  2.1428571e-003  9.5370869e-001
  2.8571429e-003  9.4654702e-001
  3.5714286e-003  9.4023714e-001
  4.2857143e-003  9.3453216e-001
  5.0000000e-003  9.2928539e-001
  5.7142857e-003  9.2440124e-001
  6.4285714e-003  9.1981328e-001
  7.1428571e-003  9.1547313e-001
  7.8571429e-003  9.1134424e-001
  8.5714286e-003  9.0739821e-001
  9.2857143e-003  9.0361244e-001
  1.0000000e-002  8.9996858e-001
  1.0714286e-002  8.9645153e-001
  1.1428571e-002  8.9304861e-001
  1.2142857e-002  8.8974912e-001
  1.2857143e-002  8.8654389e-001
  1.3571429e-002  8.8342500e-001
  1.4285714e-002  8.8038555e-001
  1.5000000e-002  8.7741948e-001
  1.5714286e-002  8.7452146e-001
  1.6428571e-002  8.7168671e-001
  1.7142857e-002  8.6891100e-001
  1.7857143e-002  8.6619049e-001
  1.8571429e-002  8.6352175e-001
  1.9285714e-002  8.6090164e-001
  2.0000000e-002  8.5832732e-001
  2.0714286e-002  8.5579620e-001
  2.1428571e-002  8.5330588e-001
  2.2142857e-002  8.5085418e-001
  2.2857143e-002  8.4843907e-001
  2.3571429e-002  8.4605869e-001
  2.4285714e-002  8.4371129e-001
  2.5000000e-002  8.4139527e-001
  2.5714286e-002  8.3910913e-001
  2.6428571e-002  8.3685146e-001
  2.7142857e-002  8.3462093e-001
  2.7857143e-002  8.3241633e-001
  2.8571429e-002  8.3023650e-001
  2.9285714e-002  8.2808033e-001
  3.0000000e-002  8.2594680e-001
  3.0714286e-002  8.2383494e-001
  3.1428571e-002  8.2174384e-001
  3.2142857e-002  8.1967261e-001
  3.2857143e-002  8.1762042e-001
  3.3571429e-002  8.1558651e-001
  3.4285714e-002  8.1357011e-001
  3.5000000e-002  8.1157051e-001
  3.5714286e-002  8.0958703e-001
  3.6428571e-002  8.0761902e-001
  3.7142857e-002  8.0566587e-001
  3.7857143e-002  8.0372697e-001
  3.8571429e-002  8.0180176e-001
  3.9285714e-002  7.9988968e-001
  4.0000000e-002  7.9799023e-001
  4.0714286e-002  7.9610288e-001
  4.1428571e-002  7.9422716e-001
  4.2142857e-002  7.9236259e-001
  4.2857143e-002  7.9050873e-001
  4.3571429e-002  7.8866514e-001
  4.4285714e-002  7.8683141e-001
  4.5000000e-002  7.8500712e-001
  4.5714286e-002  7.8319189e-001
  4.6428571e-002  7.8138533e-001
  4.7142857e-002  7.7958709e-001
  4.7857143e-002  7.7779679e-001
  4.8571429e-002  7.7601411e-001
  4.9285714e-002  7.7423870e-001
  5.0000000e-002  7.7247025e-001
  5.0714286e-002  7.7070843e-001
  5.1428571e-002  7.6895293e-001
  5.2142857e-002  7.6720347e-001
  5.2857143e-002  7.6545975e-001
  5.3571429e-002  7.6372149e-001
  5.4285714e-002  7.6198841e-001
  5.5000000e-002  7.6026025e-001
  5.5714286e-002  7.5853675e-001
  5.6428571e-002  7.5681764e-001
  5.7142857e-002  7.5510269e-001
  5.7857143e-002  7.5339165e-001
  5.8571429e-002  7.5168428e-001
  5.9285714e-002  7.4998035e-001
  6.0000000e-002  7.4827964e-001
  6.0714286e-002  7.4658193e-001
  6.1428571e-002  7.4488699e-001
  6.2142857e-002  7.4319462e-001
  6.2857143e-002  7.4150461e-001
  6.3571429e-002  7.3981676e-001
  6.4285714e-002  7.3813086e-001
  6.5000000e-002  7.3644674e-001
  6.5714286e-002  7.3476418e-001
  6.6428571e-002  7.3308302e-001
  6.7142857e-002  7.3140305e-001
  6.7857143e-002  7.2972412e-001
  6.8571429e-002  7.2804603e-001
  6.9285714e-002  7.2636862e-001
  7.0000000e-002  7.2469171e-001
  7.0714286e-002  7.2301515e-001
  7.1428571e-002  7.2133877e-001
  7.2142857e-002  7.1966240e-001
  7.2857143e-002  7.1798589e-001
  7.3571429e-002  7.1630909e-001
  7.4285714e-002  7.1463184e-001
  7.5000000e-002  7.1295400e-001
  7.5714286e-002  7.1127542e-001
  7.6428571e-002  7.0959595e-001
  7.7142857e-002  7.0791546e-001
  7.7857143e-002  7.0623380e-001
  7.8571429e-002  7.0455084e-001
  7.9285714e-002  7.0286645e-001
  8.0000000e-002  7.0118049e-001
  8.0714286e-002  6.9949283e-001
  8.1428571e-002  6.9780336e-001
  8.2142857e-002  6.9611193e-001
  8.2857143e-002  6.9441844e-001
  8.3571429e-002  6.9272275e-001
  8.4285714e-002  6.9102476e-001
  8.5000000e-002  6.8932434e-001
  8.5714286e-002  6.8762138e-001
  8.6428571e-002  6.8591577e-001
  8.7142857e-002  6.8420740e-001
  8.7857143e-002  6.8249616e-001
  8.8571429e-002  6.8078194e-001
  8.9285714e-002  6.7906464e-001
  9.0000000e-002  6.7734416e-001
  9.0714286e-002  6.7562040e-001
  9.1428571e-002  6.7389325e-001
  9.2142857e-002  6.7216263e-001
  9.2857143e-002  6.7042844e-001
  9.3571429e-002  6.6869058e-001
  9.4285714e-002  6.6694896e-001
  9.5000000e-002  6.6520350e-001
  9.5714286e-002  6.6345411e-001
  9.6428571e-002  6.6170070e-001
  9.7142857e-002  6.5994319e-001
  9.7857143e-002  6.5818150e-001
  9.8571429e-002  6.5641554e-001
  9.9285714e-002  6.5464525e-001
  1.0000000e-001  6.5287053e-001
  1.0071429e-001  6.5109133e-001
  1.0142857e-001  6.4930757e-001
  1.0214286e-001  6.4751917e-001
  1.0285714e-001  6.4572607e-001
  1.0357143e-001  6.4392820e-001
  1.0428571e-001  6.4212550e-001
  1.0500000e-001  6.4031790e-001
  1.0571429e-001  6.3850535e-001
  1.0642857e-001  6.3668777e-001
  1.0714286e-001  6.3486513e-001
  1.0785714e-001  6.3303735e-001
  1.0857143e-001  6.3120439e-001
  1.0928571e-001  6.2936619e-001
  1.1000000e-001  6.2752271e-001
  1.1071429e-001  6.2567390e-001
  1.1142857e-001  6.2381971e-001
  1.1214286e-001  6.2196009e-001
  1.1285714e-001  6.2009502e-001
  1.1357143e-001  6.1822443e-001
  1.1428571e-001  6.1634831e-001
  1.1500000e-001  6.1446661e-001
  1.1571429e-001  6.1257930e-001
  1.1642857e-001  6.1068634e-001
  1.1714286e-001  6.0878771e-001
  1.1785714e-001  6.0688338e-001
  1.1857143e-001  6.0497333e-001
  1.1928571e-001  6.0305752e-001
  1.2000000e-001  6.0113595e-001
  1.2071429e-001  5.9920858e-001
  1.2142857e-001  5.9727541e-001
  1.2214286e-001  5.9533642e-001
  1.2285714e-001  5.9339159e-001
  1.2357143e-001  5.9144092e-001
  1.2428571e-001  5.8948440e-001
  1.2500000e-001  5.8752202e-001
  1.2571429e-001  5.8555378e-001
  1.2642857e-001  5.8357967e-001
  1.2714286e-001  5.8159971e-001
  1.2785714e-001  5.7961389e-001
  1.2857143e-001  5.7762221e-001
  1.2928571e-001  5.7562470e-001
  1.3000000e-001  5.7362135e-001
  1.3071429e-001  5.7161218e-001
  1.3142857e-001  5.6959721e-001
  1.3214286e-001  5.6757645e-001
  1.3285714e-001  5.6554993e-001
  1.3357143e-001  5.6351767e-001
  1.3428571e-001  5.6147969e-001
  1.3500000e-001  5.5943603e-001
  1.3571429e-001  5.5738671e-001
  1.3642857e-001  5.5533176e-001
  1.3714286e-001  5.5327124e-001
  1.3785714e-001  5.5120516e-001
  1.3857143e-001  5.4913358e-001
  1.3928571e-001  5.4705654e-001
  1.4000000e-001  5.4497408e-001
  1.4071429e-001  5.4288626e-001
  1.4142857e-001  5.4079313e-001
  1.4214286e-001  5.3869475e-001
  1.4285714e-001  5.3659117e-001
  1.4357143e-001  5.3448245e-001
  1.4428571e-001  5.3236866e-001
  1.4500000e-001  5.3024986e-001
  1.4571429e-001  5.2812614e-001
  1.4642857e-001  5.2599755e-001
  1.4714286e-001  5.2386417e-001
  1.4785714e-001  5.2172609e-001
  1.4857143e-001  5.1958339e-001
  1.4928571e-001  5.1743615e-001
  1.5000000e-001  5.1528446e-001
  1.5071429e-001  5.1312841e-001
  1.5142857e-001  5.1096809e-001
  1.5214286e-001  5.0880361e-001
  1.5285714e-001  5.0663507e-001
  1.5357143e-001  5.0446256e-001
  1.5428571e-001  5.0228620e-001
  1.5500000e-001  5.0010610e-001
  1.5571429e-001  4.9792236e-001
  1.5642857e-001  4.9573512e-001
  1.5714286e-001  4.9354448e-001
  1.5785714e-001  4.9135058e-001
  1.5857143e-001  4.8915354e-001
  1.5928571e-001  4.8695348e-001
  1.6000000e-001  4.8475056e-001
  1.6071429e-001  4.8254489e-001
  1.6142857e-001  4.8033663e-001
  1.6214286e-001  4.7812592e-001
  1.6285714e-001  4.7591290e-001
  1.6357143e-001  4.7369773e-001
  1.6428571e-001  4.7148056e-001
  1.6500000e-001  4.6926155e-001
  1.6571429e-001  4.6704087e-001
  1.6642857e-001  4.6481867e-001
  1.6714286e-001  4.6259514e-001
  1.6785714e-001  4.6037043e-001
  1.6857143e-001  4.5814473e-001
  1.6928571e-001  4.5591822e-001
  1.7000000e-001  4.5369108e-001
  1.7071429e-001  4.5146350e-001
  1.7142857e-001  4.4923567e-001
  1.7214286e-001  4.4700779e-001
  1.7285714e-001  4.4478005e-001
  1.7357143e-001  4.4255266e-001
  1.7428571e-001  4.4032581e-001
  1.7500000e-001  4.3809973e-001
  1.7571429e-001  4.3587463e-001
  1.7642857e-001  4.3365072e-001
  1.7714286e-001  4.3142822e-001
  1.7785714e-001  4.2920736e-001
  1.7857143e-001  4.2698837e-001
  1.7928571e-001  4.2477148e-001
  1.8000000e-001  4.2255692e-001
  1.8071429e-001  4.2034494e-001
  1.8142857e-001  4.1813578e-001
  1.8214286e-001  4.1592969e-001
  1.8285714e-001  4.1372692e-001
  1.8357143e-001  4.1152772e-001
  1.8428571e-001  4.0933235e-001
  1.8500000e-001  4.0714107e-001
  1.8571429e-001  4.0495416e-001
  1.8642857e-001  4.0277188e-001
  1.8714286e-001  4.0059450e-001
  1.8785714e-001  3.9842231e-001
  1.8857143e-001  3.9625558e-001
  1.8928571e-001  3.9409460e-001
  1.9000000e-001  3.9193967e-001
  1.9071429e-001  3.8979106e-001
  1.9142857e-001  3.8764908e-001
  1.9214286e-001  3.8551402e-001
  1.9285714e-001  3.8338620e-001
  1.9357143e-001  3.8126592e-001
  1.9428571e-001  3.7915349e-001
  1.9500000e-001  3.7704922e-001
  1.9571429e-001  3.7495343e-001
  1.9642857e-001  3.7286645e-001
  1.9714286e-001  3.7078860e-001
  1.9785714e-001  3.6872020e-001
  1.9857143e-001  3.6666159e-001
  1.9928571e-001  3.6461312e-001
  2.0000000e-001  3.6257510e-001
  2.0071429e-001  3.6054789e-001
  2.0142857e-001  3.5853184e-001
  2.0214286e-001  3.5652729e-001
  2.0285714e-001  3.5453460e-001
  2.0357143e-001  3.5255411e-001
  2.0428571e-001  3.5058620e-001
  2.0500000e-001  3.4863122e-001
  2.0571429e-001  3.4668953e-001
  2.0642857e-001  3.4476151e-001
  2.0714286e-001  3.4284753e-001
  2.0785714e-001  3.4094796e-001
  2.0857143e-001  3.3906318e-001
  2.0928571e-001  3.3719356e-001
  2.1000000e-001  3.3533950e-001
  2.1071429e-001  3.3350138e-001
  2.1142857e-001  3.3167958e-001
  2.1214286e-001  3.2987450e-001
  2.1285714e-001  3.2808654e-001
  2.1357143e-001  3.2631607e-001
  2.1428571e-001  3.2456352e-001
  2.1500000e-001  3.2282927e-001
  2.1571429e-001  3.2111373e-001
  2.1642857e-001  3.1941731e-001
  2.1714286e-001  3.1774041e-001
  2.1785714e-001  3.1608345e-001
  2.1857143e-001  3.1444683e-001
  2.1928571e-001  3.1283098e-001
  2.2000000e-001  3.1123629e-001
  2.2071429e-001  3.0966321e-001
  2.2142857e-001  3.0811213e-001
  2.2214286e-001  3.0658349e-001
  2.2285714e-001  3.0507770e-001
  2.2357143e-001  3.0359519e-001
  2.2428571e-001  3.0213639e-001
  2.2500000e-001  3.0070172e-001
  2.2571429e-001  2.9929161e-001
  2.2642857e-001  2.9790649e-001
  2.2714286e-001  2.9654678e-001
  2.2785714e-001  2.9521292e-001
  2.2857143e-001  2.9390533e-001
  2.2928571e-001  2.9262446e-001
  2.3000000e-001  2.9137073e-001
  2.3071429e-001  2.9014457e-001
  2.3142857e-001  2.8894642e-001
  2.3214286e-001  2.8777670e-001
  2.3285714e-001  2.8663586e-001
  2.3357143e-001  2.8552433e-001
  2.3428571e-001  2.8444253e-001
  2.3500000e-001  2.8339091e-001
  2.3571429e-001  2.8236988e-001
  2.3642857e-001  2.8137989e-001
  2.3714286e-001  2.8042136e-001
  2.3785714e-001  2.7949472e-001
  2.3857143e-001  2.7860040e-001
  2.3928571e-001  2.7773883e-001
  2.4000000e-001  2.7691044e-001
  2.4071429e-001  2.7611564e-001
  2.4142857e-001  2.7535486e-001
  2.4214286e-001  2.7462852e-001
  2.4285714e-001  2.7393705e-001
  2.4357143e-001  2.7328085e-001
  2.4428571e-001  2.7266034e-001
  2.4500000e-001  2.7207594e-001
  2.4571429e-001  2.7152805e-001
  2.4642857e-001  2.7101709e-001
  2.4714286e-001  2.7054345e-001
  2.4785714e-001  2.7010753e-001
  2.4857143e-001  2.6970975e-001
  2.4928571e-001  2.6935048e-001
  2.5000000e-001  2.6903012e-001
  2.5071429e-001  2.6874905e-001
  2.5142857e-001  2.6850767e-001
  2.5214286e-001  2.6830635e-001
  2.5285714e-001  2.6814546e-001
  2.5357143e-001  2.6802538e-001
  2.5428571e-001  2.6794647e-001
  4.5214286e-001  2.6481688e-001
  4.5285714e-001  2.5509274e-001
  4.5357143e-001  2.4535575e-001
  4.5428571e-001  2.3560990e-001
